cpu0;avg_rtt_a1;avg_rtt_a2;avg_loss_a1;avg_loss_a2;r_a1;r_a2
3549.11;39.36;219.4;0.00003;0.0;4;5
3551.88;39.36;219.36;0.00003;0.0;4;5
3554.4;39.39;219.34;0.00003;0.0;4;5
3557.14;39.42;219.37;0.00003;0.0;4;5
3559.81;39.35;219.39;0.00003;0.0;4;5
3562.37;39.38;219.34;0.00003;0.0;4;5
3565.16;39.38;219.56;0.00003;0.0;4;5
3567.59;39.41;219.34;0.00003;0.0;4;5
3570.2;39.38;219.37;0.00003;0.0;4;5
3572.89;39.39;219.55;0.00003;0.0;4;5
3572.89;39.34;219.34;0.00003;0.0;4;5
3575.58;39.37;219.38;0.00003;0.0;4;5
3578.24;39.4;219.32;0.00003;0.0;4;5
3580.93;39.41;219.35;0.00003;0.0;4;5
3583.53;39.37;219.39;0.00003;0.0;4;5
3585.91;39.48;219.31;0.00003;0.0;4;5
3588.63;39.39;219.36;0.00003;0.0;4;5
3591.26;39.39;219.39;0.00003;0.0;4;5
3593.97;39.38;219.34;0.00003;0.0;4;5
3596.54;39.34;219.33;0.00003;0.0;4;5
3599.21;39.36;219.28;0.00003;0.0;4;5
3601.82;39.45;219.52;0.00003;0.0;4;5
3604.65;39.4;219.39;0.00003;0.0;4;5
3607.46;39.38;219.37;0.00003;0.0;4;5
3610.09;39.45;219.3;0.00003;0.0;4;5
3612.81;39.43;219.34;0.00003;0.0;4;5
3615.38;39.42;219.38;0.00003;0.0;4;5
3618.06;39.47;219.36;0.00003;0.0;4;5
3620.76;39.35;219.51;0.00003;0.0;4;5
3623.51;39.37;219.4;0.00003;0.0;4;5
3626.2;39.42;219.34;0.00003;0.0;4;5
3628.86;39.46;219.38;0.00003;0.0;4;5
3631.53;39.4;219.35;0.00003;0.0;4;5
3634.15;39.4;219.6;0.00002;0.0;4;5
3636.79;39.37;219.4;0.00002;0.0;4;5
3639.48;39.33;219.39;0.00002;0.0;4;5
3642.23;39.39;219.38;0.00002;0.0;4;5
3645.02;39.45;219.61;0.00002;0.0;4;5
3647.67;39.38;219.39;0.00002;0.0;4;5
3650.23;39.38;219.27;0.00002;0.0;4;5
3652.91;39.37;219.39;0.00002;0.0;4;5
3655.58;39.38;219.6;0.00002;0.0;4;5
3658.17;39.37;219.24;0.00002;0.0;4;5
3660.75;39.41;219.4;0.00002;0.0;4;5
3663.25;39.38;219.55;0.00002;0.0;4;5
3665.92;39.4;219.51;0.00002;0.0;4;5
3668.61;39.43;219.34;0.00002;0.0;4;5
3671.17;39.41;219.34;0.00002;0.0;4;5
3673.81;39.41;219.39;0.00002;0.0;4;5
3676.28;39.37;219.32;0.00002;0.0;4;5
3678.9;39.38;219.33;0.00002;0.0;4;5
3681.51;39.44;219.37;0.00002;0.0;4;5
3684.21;39.37;219.48;0.00002;0.0;4;5
3686.96;39.49;219.53;0.00002;0.0;4;5
3689.6;39.37;219.56;0.00002;0.0;4;5
3692.14;39.42;219.34;0.00002;0.0;4;5
3694.81;39.38;219.28;0.00002;0.0;4;5
3697.39;39.35;219.31;0.00002;0.0;4;5
3700.04;39.36;219.38;0.00002;0.0;4;5
3702.63;39.41;219.39;0.00002;0.0;4;5
3705.28;39.37;219.34;0.00002;0.0;4;5
3707.97;39.4;219.38;0.00002;0.0;4;5
3710.59;39.41;219.56;0.00002;0.0;4;5
3713.2;39.36;219.38;0.00002;0.0;4;5
3715.92;39.43;219.35;0.00002;0.0;4;5
3718.53;39.42;219.39;0.00002;0.0;4;5
3721.27;39.35;219.36;0.00002;0.0;4;5
3723.82;39.36;219.35;0.00002;0.0;4;5
3726.47;39.43;219.38;0.00002;0.0;4;5
3729.21;39.35;219.31;0.00002;0.0;4;5
3731.91;39.39;219.36;0.00002;0.0;4;5
3731.91;39.5;219.5;0.00002;0.0;4;5
3734.5;39.35;219.41;0.00002;0.0;4;5
3737.2;39.41;219.37;0.00002;0.0;4;5
3739.8;39.39;219.42;0.00002;0.0;4;5
3742.48;39.42;219.35;0.00002;0.0;4;5
3745.14;39.34;219.38;0.00002;0.0;4;5
3747.81;39.4;219.37;0.00002;0.0;4;5
3750.46;39.4;219.38;0.00002;0.0;4;5
3753.14;39.41;219.33;0.00002;0.0;4;5
3755.78;39.38;219.5;0.00002;0.0;4;5
3756.8;39.38;219.31;0.00002;0.0;4;5
3758.03;39.33;219.65;0.00002;0.0;4;5
3759.17;39.37;219.42;0.00002;0.0;4;5
3759.19;39.39;219.32;0.00002;0.0;4;5
3759.19;39.48;219.46;0.00002;0.0;4;5
3759.6;39.45;219.37;0.00003;0.0;4;5
3761.56;39.7;219.72;0.00003;0.0;4;5
3763.93;39.33;219.32;0.00003;0.0;4;5
3766.36;39.33;219.32;0.00003;0.0;4;5
3768.71;39.44;219.34;0.00003;0.0;4;5
3771.12;39.56;219.34;0.00002;0.0;5;5
3773.55;39.58;219.57;0.00002;0.0;5;5
3775.89;39.81;219.37;0.00002;0.0;5;5
3778.36;39.66;219.33;0.00002;0.0;5;5
3780.93;39.78;219.36;0.00002;0.0;5;5
3783.29;39.7;219.36;0.00002;0.0;5;5
3785.81;39.91;219.33;0.00002;0.0;5;5
3788.25;39.56;219.4;0.00002;0.0;5;5
3790.65;39.7;219.4;0.00002;0.0;5;5
3792.95;39.64;219.4;0.00002;0.0;5;5
3795.4;39.79;219.55;0.00002;0.0;5;5
3797.81;39.82;219.34;0.00002;0.0;5;5
3800.34;39.63;219.39;0.00002;0.0;5;5
3802.79;39.65;219.53;0.00002;0.0;5;5
3805.22;39.58;219.37;0.00002;0.0;5;5
3807.56;39.7;219.34;0.00002;0.0;5;5
3810.03;39.76;219.39;0.00002;0.0;5;5
3812.47;39.59;219.39;0.00002;0.0;5;5
3814.92;39.77;219.52;0.00002;0.0;5;5
3817.22;39.82;219.58;0.00002;0.0;5;5
3819.62;39.64;219.32;0.00002;0.0;5;5
3822.01;39.47;219.41;0.00002;0.0;5;5
3824.45;39.7;219.33;0.00002;0.0;5;5
3826.9;39.73;219.36;0.00002;0.0;5;5
3829.34;39.92;219.71;0.00002;0.0;5;5
3831.76;39.87;219.53;0.00002;0.0;5;5
3834.19;39.7;219.6;0.00002;0.0;5;5
3836.68;39.78;219.32;0.00002;0.0;5;5
3839.07;39.73;219.4;0.00002;0.0;5;5
3841.46;39.48;219.4;0.00002;0.0;5;5
3843.88;39.71;219.55;0.00002;0.0;5;5
3846.32;39.67;219.37;0.00002;0.0;5;5
3848.63;39.69;219.35;0.00002;0.0;5;5
3850.93;39.74;219.31;0.00002;0.0;5;5
3853.24;39.7;219.34;0.00002;0.0;5;5
3855.75;39.62;219.71;0.00002;0.0;5;5
3858.14;39.63;219.33;0.00002;0.0;5;5
3860.5;39.56;219.7;0.00002;0.0;5;5
3862.75;39.56;219.52;0.00002;0.0;5;5
3865.15;39.53;219.34;0.00002;0.0;5;5
3867.56;39.78;219.3;0.00002;0.0;5;5
3869.96;39.59;219.63;0.00002;0.0;5;5
3872.37;39.76;219.4;0.00002;0.0;5;5
3874.77;39.56;219.3;0.00002;0.0;5;5
3876.97;39.7;219.42;0.00002;0.0;5;5
3879.29;39.8;219.35;0.00002;0.0;5;5
3879.29;39.71;219.34;0.00002;0.0;5;5
3881.55;39.48;219.36;0.00002;0.0;5;5
3884.09;39.71;219.51;0.00002;0.0;5;5
3886.32;39.93;219.39;0.00002;0.0;5;5
3888.61;39.56;219.54;0.00002;0.0;5;5
3890.89;39.53;219.35;0.00002;0.0;5;5
3893.19;39.61;219.33;0.00002;0.0;5;5
3895.59;39.74;219.33;0.00002;0.0;5;5
3897.91;39.68;219.58;0.00002;0.0;5;5
3900.29;39.75;219.56;0.00002;0.0;5;5
3902.5;39.67;219.71;0.00002;0.0;5;5
3904.9;39.72;219.35;0.00002;0.0;5;5
3907.24;39.93;219.3;0.00002;0.0;5;5
3909.59;39.48;219.44;0.00002;0.0;5;5
3911.87;39.83;219.55;0.00002;0.0;5;5
3914.24;39.52;219.57;0.00002;0.0;5;5
3916.58;39.61;219.38;0.00002;0.0;5;5
3918.92;39.45;219.58;0.00002;0.0;5;5
3921.29;39.45;219.34;0.00002;0.0;5;5
3923.61;39.6;219.32;0.00002;0.0;5;5
3926.11;39.53;219.58;0.00002;0.0;5;5
3928.57;39.44;219.87;0.00002;0.0;5;5
3931.14;39.43;219.39;0.00002;0.0;5;5
3933.47;39.52;219.36;0.00002;0.0;5;5
3935.81;39.47;219.57;0.00002;0.0;5;5
3938.22;39.81;219.34;0.00002;0.0;5;5
3940.59;39.7;219.57;0.00002;0.0;5;5
3943.05;39.76;219.38;0.00002;0.0;5;5
3945.38;39.75;219.6;0.00002;0.0;5;5
3947.92;39.75;219.6;0.00002;0.0;5;5
3950.36;39.7;219.29;0.00002;0.0;5;5
3952.64;39.61;219.37;0.00002;0.0;5;5
3955.07;39.79;219.33;0.00002;0.0;5;5
3957.53;39.66;219.37;0.00002;0.0;5;5
3960.0;39.73;219.51;0.00002;0.0;5;5
3962.4;39.51;219.31;0.00002;0.0;5;5
3964.69;40.01;219.39;0.00002;0.0;5;5
3967.1;39.76;219.36;0.00002;0.0;5;5
3969.33;39.69;219.37;0.00002;0.0;5;5
3971.73;39.84;219.33;0.00002;0.0;5;5
3974.13;39.79;219.36;0.00002;0.0;5;5
3976.48;39.73;219.49;0.00002;0.0;5;5
3978.94;39.68;219.37;0.00002;0.0;5;5
3981.37;39.48;219.37;0.00002;0.0;5;5
3983.88;39.48;219.7;0.00002;0.0;5;5
3986.23;39.54;219.35;0.00002;0.0;5;5
3988.66;39.59;219.37;0.00002;0.0;5;5
3991.06;39.84;219.38;0.00002;0.0;5;5
3993.46;39.97;219.42;0.00002;0.0;5;5
3995.84;39.6;219.38;0.00002;0.0;5;5
3998.12;39.6;219.35;0.00002;0.0;5;5
4000.55;39.73;219.31;0.00002;0.0;5;5
4003.03;39.95;219.31;0.00002;0.0;5;5
4005.49;39.63;219.56;0.00002;0.0;5;5
4007.91;39.83;219.41;0.00002;0.0;5;5
4010.4;39.6;219.36;0.00002;0.0;5;5
4012.77;39.68;219.4;0.00002;0.0;5;5
4015.22;39.47;219.29;0.00002;0.0;5;5
4017.69;39.48;219.33;0.00002;0.0;5;5
4020.21;40.0;219.33;0.00002;0.0;5;5
4022.64;39.89;219.62;0.00002;0.0;5;5
4025.08;39.82;219.39;0.00002;0.0;5;5
4025.08;39.85;219.35;0.00002;0.0;5;5
4027.56;39.87;219.58;0.00002;0.0;5;5
4028.84;39.95;219.51;0.00002;0.0;5;5
4029.46;39.72;219.47;0.00002;0.0;5;5
4030.54;39.79;219.33;0.00002;0.0;5;5
4031.07;39.82;219.37;0.00002;0.0;5;5
4031.07;39.97;219.25;0.00002;0.0;5;5
4031.07;39.78;219.93;0.00002;0.0;5;5
4031.63;40.1;219.34;0.00002;0.0;5;5
4033.61;39.96;219.5;0.00002;0.0;5;5
4035.73;39.94;219.36;0.00002;0.0;5;5
4037.86;39.55;219.35;0.00002;0.0;5;5
4040.1;39.53;219.33;0.00002;0.0;5;6
4042.32;39.76;219.39;0.00002;0.0;5;6
4044.4;39.78;219.33;0.00002;0.0;5;6
4046.51;39.73;219.39;0.00002;0.0;5;6
4048.7;39.58;219.46;0.00002;0.0;5;6
4050.89;39.63;219.38;0.00002;0.0;5;6
4053.14;39.63;219.33;0.00002;0.0;5;6
4055.42;39.62;219.43;0.00002;0.0;5;6
4057.58;39.64;219.37;0.00002;0.0;5;6
4059.59;39.53;219.33;0.00002;0.0;5;6
4061.72;39.41;219.39;0.00002;0.0;5;6
4063.83;39.62;219.36;0.00002;0.0;5;6
4065.88;0.0;0.0;0.0;0.0;0;0
4068.06;40.01;219.38;0.00002;0.0;5;6
4070.22;39.63;219.38;0.00002;0.0;5;6
4072.38;39.77;219.49;0.00002;0.0;5;6
4074.69;39.63;219.39;0.00002;0.0;5;6
4076.85;39.55;219.32;0.00002;0.0;5;6
4079.0;39.84;219.45;0.00002;0.0;5;6
4081.17;40.07;219.41;0.00002;0.0;5;6
4083.3;39.67;219.46;0.00002;0.0;5;6
4085.51;39.73;219.39;0.00002;0.0;5;6
4087.65;39.75;219.47;0.00002;0.0;5;6
4089.88;39.74;219.51;0.00002;0.0;5;6
4092.09;39.93;219.3;0.00002;0.0;5;6
4094.21;39.58;219.38;0.00002;0.0;5;6
4096.36;39.73;219.38;0.00002;0.0;5;6
4098.58;39.73;219.38;0.00002;0.0;5;6
4100.72;39.75;219.47;0.00002;0.0;5;6
4102.93;39.53;219.34;0.00002;0.0;5;6
4105.21;39.66;219.59;0.00002;0.0;5;6
4107.47;39.69;219.55;0.00002;0.0;5;6
4109.63;39.76;219.34;0.00002;0.0;5;6
4111.84;39.83;219.53;0.00002;0.0;5;6
4114.07;39.62;219.48;0.00002;0.0;5;6
4116.23;39.87;219.34;0.00002;0.0;5;6
4118.43;39.84;219.36;0.00002;0.0;5;6
4120.6;39.7;219.33;0.00002;0.0;5;6
4122.64;39.58;219.37;0.00002;0.0;5;6
4124.76;39.69;219.39;0.00002;0.0;5;6
4126.73;39.8;219.37;0.00002;0.0;5;6
4129.04;39.65;219.51;0.00002;0.0;5;6
4131.11;39.8;219.35;0.00002;0.0;5;6
4133.35;39.68;219.49;0.00002;0.0;5;6
4135.38;39.54;219.53;0.00002;0.0;5;6
4137.67;39.53;219.3;0.00002;0.0;5;6
4139.84;39.72;219.54;0.00002;0.0;5;6
4141.9;39.63;219.45;0.00002;0.0;5;6
4144.03;39.65;219.31;0.00002;0.0;5;6
4146.2;39.63;219.38;0.00002;0.0;5;6
4148.36;39.95;219.34;0.00002;0.0;5;6
4150.49;39.73;219.4;0.00002;0.0;5;6
4152.68;39.85;219.27;0.00002;0.0;5;6
4152.68;39.64;219.51;0.00002;0.0;5;6
4154.87;39.48;219.4;0.00002;0.0;5;6
4157.03;39.48;219.37;0.00002;0.0;5;6
4159.17;39.7;219.33;0.00002;0.0;5;6
4161.29;39.75;219.4;0.00002;0.0;5;6
4163.46;39.71;219.61;0.00002;0.0;5;6
4165.57;39.84;219.36;0.00002;0.0;5;6
4167.64;39.75;219.65;0.00002;0.0;5;6
4169.68;39.99;219.46;0.00002;0.0;5;6
4171.81;39.65;219.34;0.00002;0.0;5;6
4173.95;39.77;219.5;0.00002;0.0;5;6
4176.03;39.82;219.5;0.00002;0.0;5;6
4178.32;39.66;219.34;0.00002;0.0;5;6
4180.43;39.5;219.34;0.00002;0.0;5;6
4182.56;39.91;219.47;0.00002;0.0;5;6
4184.6;39.89;219.38;0.00002;0.0;5;6
4186.79;39.81;219.35;0.00002;0.0;5;6
4188.99;39.79;219.54;0.00002;0.0;5;6
4191.14;39.68;219.36;0.00002;0.0;5;6
4193.34;39.57;219.39;0.00002;0.0;5;6
4195.48;39.66;219.34;0.00002;0.0;5;6
4197.72;39.58;219.33;0.00002;0.0;5;6
4199.88;39.61;219.37;0.00002;0.0;5;6
4201.98;39.6;219.33;0.00002;0.0;5;6
4204.22;39.57;219.34;0.00002;0.0;5;6
4206.42;39.79;219.38;0.00002;0.0;5;6
4208.64;39.6;219.4;0.00002;0.0;5;6
4210.78;39.68;219.4;0.00002;0.0;5;6
4212.82;39.63;219.48;0.00002;0.0;5;6
4214.96;39.96;219.36;0.00002;0.0;5;6
4217.11;39.84;219.52;0.00002;0.0;5;6
4219.19;39.67;219.34;0.00002;0.0;5;6
4221.33;39.76;219.39;0.00002;0.0;5;6
4223.54;39.43;219.28;0.00002;0.0;5;6
4225.74;39.72;219.35;0.00002;0.0;5;6
4227.71;39.71;219.36;0.00002;0.0;5;6
4229.76;39.59;219.5;0.00002;0.0;5;6
4231.82;39.72;219.39;0.00002;0.0;5;6
4233.8;39.67;219.34;0.00002;0.0;5;6
4235.8;39.59;219.51;0.00002;0.0;5;6
4237.76;39.7;219.56;0.00002;0.0;5;6
4239.67;40.16;219.37;0.00002;0.0;5;6
4241.65;39.47;219.39;0.00002;0.0;5;6
4243.68;39.76;219.34;0.00002;0.0;5;6
4245.58;39.95;219.41;0.00002;0.0;5;6
4247.56;39.95;219.38;0.00002;0.0;5;6
4249.47;39.76;219.37;0.00002;0.0;5;6
4251.51;39.66;219.36;0.00002;0.0;5;6
4253.63;39.99;219.36;0.00002;0.0;5;6
4255.75;39.63;219.38;0.00002;0.0;5;6
4257.75;39.52;219.35;0.00002;0.0;5;6
4259.77;39.89;219.5;0.00002;0.0;5;6
4261.72;39.63;219.53;0.00002;0.0;5;6
4263.7;39.66;219.35;0.00002;0.0;5;6
4265.61;39.66;219.35;0.00002;0.0;5;6
4267.49;39.95;219.53;0.00002;0.0;5;6
4268.65;39.85;219.5;0.00002;0.0;5;6
4268.65;40.19;219.66;0.00002;0.0;5;6
4268.82;39.74;219.37;0.00002;0.0;5;6
4269.65;39.77;219.41;0.00002;0.0;5;6
4269.93;39.42;219.39;0.00002;0.0;5;6
4269.94;39.44;219.33;0.00002;0.0;5;6
4269.94;39.45;219.51;0.00002;0.0;5;6
4269.94;39.48;219.56;0.00002;0.0;5;6
4270.1;39.44;219.5;0.00002;0.0;5;6
4271.29;40.04;219.54;0.00002;0.0;5;6
4273.0;39.48;219.59;0.00002;0.0;5;6
4274.56;39.46;219.39;0.00002;0.0;5;6
4276.22;40.21;219.7;0.0001;0.0;6;6
4277.87;40.32;219.5;0.00002;0.0;6;6
4279.55;39.94;219.39;0.00002;0.0;6;6
4281.42;40.03;219.6;0.00002;0.0;6;6
4282.96;39.94;219.39;0.00002;0.0;6;6
4284.77;40.09;219.4;0.00002;0.0;6;6
4286.43;40.02;219.37;0.00002;0.0;6;6
4288.2;39.83;219.46;0.00002;0.0;6;6
4289.83;40.01;219.78;0.00002;0.0;6;6
4291.49;40.06;219.37;0.00002;0.0;6;6
4293.09;39.85;219.55;0.00002;0.0;6;6
4294.72;39.94;219.34;0.00002;0.0;6;6
4296.36;39.87;219.82;0.00002;0.0;6;6
4297.97;39.91;219.34;0.00002;0.0;6;6
4299.58;39.97;219.39;0.00002;0.0;6;6
4301.26;39.72;219.34;0.00002;0.0;6;6
4302.93;39.82;219.36;0.00002;0.0;6;6
4304.61;39.77;219.44;0.00002;0.0;6;6
4306.2;39.8;219.43;0.00002;0.0;6;6
4307.92;39.88;219.38;0.00002;0.0;6;6
4309.54;39.87;219.7;0.00002;0.0;6;6
4311.27;40.18;219.51;0.00002;0.0;6;6
4312.99;39.98;219.49;0.00002;0.0;6;6
4314.75;39.79;219.38;0.00002;0.0;6;6
4316.63;39.76;219.38;0.00002;0.0;6;6
4318.55;39.8;219.4;0.00002;0.0;6;6
4320.17;39.95;219.48;0.00002;0.0;6;6
4321.98;39.92;219.88;0.00002;0.0;6;6
4323.7;40.06;219.5;0.00002;0.0;6;6
4325.66;39.99;219.38;0.00002;0.0;6;6
4327.29;0.0;0.0;0.0;0.0;0;0
4329.13;39.77;219.52;0.00002;0.0;6;6
4331.04;40.21;219.47;0.00002;0.0;6;6
4332.83;40.04;219.53;0.00002;0.0;6;6
4334.75;39.8;219.4;0.00002;0.0;6;6
4336.59;39.69;219.58;0.00002;0.0;6;6
4338.47;39.87;219.35;0.00002;0.0;6;6
4338.47;40.1;219.36;0.00002;0.0;6;6
4340.47;39.92;219.39;0.00002;0.0;6;6
4342.25;40.09;219.49;0.00002;0.0;6;6
4343.95;39.8;219.37;0.00002;0.0;6;6
4345.92;39.98;219.4;0.00002;0.0;6;6
4347.87;39.73;219.43;0.00002;0.0;6;6
4349.74;40.38;219.36;0.00002;0.0;6;6
4351.58;40.5;219.31;0.00002;0.0;6;6
4353.43;40.1;219.54;0.00002;0.0;6;6
4355.36;40.02;219.45;0.00002;0.0;6;6
4357.23;40.16;219.57;0.00002;0.0;6;6
4359.07;40.17;219.32;0.00002;0.0;6;6
4360.82;40.27;219.69;0.00002;0.0;6;6
4362.69;39.92;219.34;0.00002;0.0;6;6
4364.69;39.7;219.54;0.00002;0.0;6;6
4366.48;40.31;219.35;0.00002;0.0;6;6
4368.14;40.08;219.37;0.00002;0.0;6;6
4370.02;39.75;219.65;0.00002;0.0;6;6
4371.66;39.85;219.34;0.00002;0.0;6;6
4373.53;39.85;219.34;0.00002;0.0;6;6
4375.42;39.96;219.36;0.00002;0.0;6;6
4377.18;39.77;219.39;0.00002;0.0;6;6
4378.99;39.96;219.35;0.00002;0.0;6;6
4380.8;39.79;219.5;0.00002;0.0;6;6
4382.69;40.17;219.63;0.00002;0.0;6;6
4384.75;39.81;219.37;0.00002;0.0;6;6
4386.41;40.19;219.36;0.00002;0.0;6;6
4388.3;0.0;0.0;0.0;0.0;0;0
4390.25;39.92;219.37;0.00002;0.0;6;6
4392.14;39.85;219.55;0.00002;0.0;6;6
4393.8;40.18;219.82;0.00002;0.0;6;6
4395.77;40.05;219.35;0.00002;0.0;6;6
4397.76;39.82;219.35;0.00002;0.0;6;6
4399.42;40.6;219.48;0.00002;0.0;6;6
4401.33;40.09;219.41;0.00002;0.0;6;6
4403.15;39.81;219.33;0.00002;0.0;6;6
4405.0;40.13;219.49;0.00002;0.0;6;6
4406.86;40.14;219.54;0.00002;0.0;6;6
4408.47;39.8;219.37;0.00002;0.0;6;6
4410.28;39.85;219.4;0.00002;0.0;6;6
4412.2;40.03;219.47;0.00002;0.0;6;6
4414.14;0.0;0.0;0.0;0.0;0;0
4415.78;39.9;219.35;0.00002;0.0;6;6
4417.49;40.14;219.48;0.00002;0.0;6;6
4419.39;40.1;219.64;0.00002;0.0;6;6
4419.39;39.97;219.53;0.00002;0.0;6;6
4421.33;40.1;219.45;0.00002;0.0;6;6
4423.15;39.67;219.28;0.00002;0.0;6;6
4424.87;40.02;219.57;0.00002;0.0;6;6
4426.72;39.93;219.37;0.00002;0.0;6;6
4428.6;39.92;219.53;0.00002;0.0;6;6
4430.39;40.22;219.37;0.00002;0.0;6;6
4432.06;39.46;219.61;0.00002;0.0;6;6
4433.96;39.88;219.49;0.00002;0.0;6;6
4435.64;40.0;219.81;0.00002;0.0;6;6
4437.47;40.21;219.51;0.00002;0.0;6;6
4439.16;40.31;219.41;0.00002;0.0;6;6
4440.99;40.27;219.49;0.00002;0.0;6;6
4442.68;40.24;219.36;0.00002;0.0;6;6
4444.44;40.13;219.95;0.00002;0.0;6;6
4445.96;40.13;219.4;0.00002;0.0;6;6
4447.86;40.34;219.35;0.00002;0.0;6;6
4449.55;40.07;219.35;0.00002;0.0;6;6
4451.45;40.07;219.65;0.00002;0.0;6;6
4453.29;40.56;219.49;0.00002;0.0;6;6
4455.26;39.51;219.47;0.00002;0.0;6;6
4457.22;40.02;219.5;0.00002;0.0;6;6
4459.09;39.95;219.38;0.00002;0.0;6;6
4461.07;40.05;219.43;0.00002;0.0;6;6
4463.1;40.11;219.76;0.00002;0.0;6;6
4465.0;40.39;219.37;0.00002;0.0;6;6
4466.78;40.18;219.47;0.00002;0.0;6;6
4467.05;40.12;219.55;0.00002;0.0;6;6
4467.42;40.44;219.58;0.00002;0.0;6;6
4468.3;40.19;219.59;0.00002;0.0;6;6
4468.31;40.13;219.67;0.00002;0.0;6;6
4468.31;40.16;219.53;0.00002;0.0;6;6
4468.31;40.55;219.67;0.00002;0.0;6;6
4468.31;40.13;219.8;0.00002;0.0;6;6
4468.31;40.22;219.51;0.00002;0.0;6;6
4468.8;40.34;219.73;0.00002;0.0;6;6
4470.24;40.31;219.79;0.00002;0.0;6;6
4471.98;40.31;220.09;0.00002;0.0;6;6
4473.51;40.14;219.47;0.0001;0.0;6;6
4474.8;39.99;219.29;0.00002;0.0;6;7
4476.44;40.09;219.52;0.00002;0.0;6;7
4477.94;40.1;219.46;0.00002;0.0;6;7
4479.53;40.1;219.46;0.00002;0.0;6;7
4481.14;39.99;219.55;0.00002;0.0;6;7
4482.83;40.12;219.57;0.00002;0.0;6;7
4484.43;39.92;219.35;0.00002;0.0;6;7
4485.96;40.12;219.35;0.00002;0.0;6;7
4487.59;39.95;219.47;0.00002;0.0;6;7
4489.25;39.98;219.54;0.00002;0.0;6;7
4490.81;40.33;219.95;0.00002;0.0;6;7
4490.81;39.96;219.66;0.00002;0.0;6;7
4492.3;40.06;219.75;0.00002;0.0;6;7
4493.97;39.82;219.48;0.00002;0.0;6;7
4495.7;40.22;219.61;0.00002;0.0;6;7
4497.4;39.82;219.39;0.00002;0.0;6;7
4498.95;39.78;219.54;0.00002;0.0;6;7
4500.53;40.03;219.49;0.00002;0.0;6;7
4502.02;39.99;219.36;0.00002;0.0;6;7
4503.78;40.02;219.39;0.00002;0.0;6;7
4505.44;40.01;219.59;0.00002;0.0;6;7
4507.12;40.4;219.5;0.00002;0.0;6;7
4508.79;40.01;219.6;0.00002;0.0;6;7
4510.33;40.13;219.74;0.00002;0.0;6;7
