cpu0;avg_rtt_a1;avg_rtt_a2;avg_loss_a1;avg_loss_a2;r_a1;r_a2
4972.22;39.5;219.46;0.00003;0.0;8;9
4972.66;39.48;219.77;0.00003;0.0;8;9
4973.38;39.5;219.7;0.00003;0.0;8;9
4974.1;39.71;219.52;0.00003;0.0;8;9
4974.73;39.48;219.33;0.00003;0.0;8;9
4975.39;39.46;219.43;0.00003;0.0;8;9
4975.98;39.47;219.47;0.00003;0.0;8;9
4976.48;39.52;219.57;0.00003;0.0;8;9
4976.48;39.48;219.38;0.00003;0.0;8;9
4977.05;39.49;219.54;0.00003;0.0;8;9
4977.64;39.43;219.64;0.00003;0.0;8;9
4978.33;39.43;219.32;0.00003;0.0;8;9
4978.95;39.58;219.83;0.00003;0.0;8;9
4979.41;39.42;219.5;0.00003;0.0;8;9
4979.99;39.55;219.38;0.00003;0.0;8;9
4980.52;39.48;219.72;0.00003;0.0;8;9
4981.18;39.51;219.48;0.00003;0.0;8;9
4981.8;39.5;219.63;0.00003;0.0;8;9
4982.24;39.5;219.61;0.00003;0.0;8;9
4982.76;39.72;219.67;0.00003;0.0;8;9
4983.13;39.51;219.48;0.00003;0.0;8;9
4983.57;39.51;219.34;0.00003;0.0;8;9
4984.01;39.5;219.54;0.00003;0.0;8;9
4984.4;39.51;219.63;0.00003;0.0;8;9
4984.89;39.59;219.67;0.00003;0.0;8;9
4985.26;39.52;219.57;0.00003;0.0;8;9
4985.73;39.56;219.64;0.00003;0.0;8;9
4986.28;39.5;219.72;0.00003;0.0;8;9
4986.87;39.49;219.58;0.00003;0.0;8;9
4987.4;39.45;219.5;0.00003;0.0;8;9
4987.88;39.57;219.65;0.00003;0.0;8;9
4988.41;39.47;219.65;0.00003;0.0;8;9
4988.8;39.48;219.47;0.00003;0.0;8;9
4989.38;39.48;219.45;0.00003;0.0;8;9
4989.81;39.5;219.6;0.00003;0.0;8;9
4990.28;39.59;219.6;0.00003;0.0;8;9
4990.71;39.45;219.59;0.00003;0.0;8;9
4991.32;39.61;219.52;0.00003;0.0;8;9
4991.87;39.37;219.34;0.00003;0.0;8;9
4992.37;39.49;219.58;0.00003;0.0;8;9
4993.03;39.64;219.48;0.00003;0.0;8;9
4993.65;39.47;219.44;0.00003;0.0;8;9
4994.21;39.49;219.38;0.00003;0.0;8;9
4994.91;39.42;219.35;0.00003;0.0;8;9
4995.54;39.42;219.35;0.00003;0.0;8;9
4996.23;39.48;219.49;0.00003;0.0;8;9
4996.75;39.56;219.64;0.00003;0.0;8;9
4997.41;39.6;219.38;0.00003;0.0;8;9
4997.41;39.45;219.37;0.00003;0.0;8;9
4997.89;39.4;219.52;0.00003;0.0;8;9
4998.56;39.53;219.43;0.00003;0.0;8;9
4999.19;39.64;219.66;0.00003;0.0;8;9
4999.77;39.48;219.51;0.00003;0.0;8;9
5000.39;39.49;219.48;0.00003;0.0;8;9
5001.07;39.43;219.38;0.00003;0.0;8;9
5001.59;39.61;219.64;0.00003;0.0;8;9
5002.03;39.51;219.45;0.00003;0.0;8;9
5002.59;39.6;219.48;0.00003;0.0;8;9
5003.3;39.44;219.42;0.00003;0.0;8;9
5003.89;39.45;219.83;0.00003;0.0;8;9
5004.49;39.54;219.47;0.00003;0.0;8;9
5005.01;39.52;219.74;0.00003;0.0;8;9
5005.57;39.37;219.56;0.00003;0.0;8;9
5006.11;39.59;219.52;0.00003;0.0;8;9
5006.49;39.38;219.62;0.00003;0.0;8;9
5006.88;0.0;0.0;0.0;0.0;0;0
5007.38;39.49;219.72;0.00003;0.0;8;9
5007.74;39.48;219.61;0.00003;0.0;8;9
5008.02;39.41;219.4;0.00003;0.0;8;9
5008.48;39.4;219.37;0.00003;0.0;8;9
5009.23;39.44;219.51;0.00003;0.0;8;9
5009.72;39.43;219.62;0.00003;0.0;8;9
5010.36;39.4;219.47;0.00003;0.0;8;9
5010.91;39.5;219.73;0.00003;0.0;8;9
5011.49;39.41;219.57;0.00003;0.0;8;9
5012.09;39.45;219.73;0.00003;0.0;8;9
5012.73;39.57;219.91;0.00003;0.0;8;9
5013.21;39.46;219.31;0.00003;0.0;8;9
5013.74;39.48;219.65;0.00003;0.0;8;9
5014.26;39.45;219.69;0.00003;0.0;8;9
5014.88;39.38;219.34;0.00003;0.0;8;9
5015.64;39.54;219.42;0.00003;0.0;8;9
5016.3;39.49;219.54;0.00003;0.0;8;9
5016.85;39.47;219.59;0.00003;0.0;8;9
5017.46;39.42;219.39;0.00003;0.0;8;9
5017.46;39.49;219.63;0.00003;0.0;8;9
5017.46;39.5;219.69;0.00003;0.0;8;9
5017.48;39.48;219.57;0.00003;0.0;8;9
5017.59;39.51;219.46;0.00003;0.0;8;9
5017.59;39.49;219.44;0.00003;0.0;8;9
5017.59;39.52;219.33;0.00003;0.0;8;9
5017.59;39.61;219.63;0.00003;0.0;8;9
5017.59;39.61;219.63;0.00003;0.0;8;9
5017.59;39.53;219.61;0.00003;0.0;8;9
5017.59;39.55;219.59;0.00003;0.0;8;9
5017.59;39.54;219.53;0.00003;0.0;8;9
5017.59;39.52;219.61;0.00003;0.0;8;9
5017.59;39.56;220.16;0.00003;0.0;8;9
5017.59;39.52;219.5;0.00003;0.0;8;9
5017.59;39.52;219.43;0.00003;0.0;8;9
5017.59;39.55;219.43;0.00003;0.0;8;9
5017.59;39.49;219.77;0.00003;0.0;8;9
5017.59;39.62;219.55;0.00003;0.0;8;9
5017.59;39.78;219.44;0.00003;0.0;8;9
5017.59;40.02;219.53;0.00003;0.0;8;9
5017.59;39.95;219.52;0.00003;0.0;8;9
5017.59;39.76;219.84;0.00003;0.0;8;9
5017.62;39.75;219.94;0.00003;0.0;8;9
5017.74;39.83;219.68;0.00003;0.0;8;9
5017.83;39.64;219.57;0.00003;0.0;8;9
5018.04;39.93;220.36;0.00003;0.0;8;9
5018.33;40.09;219.94;0.00007;0.0;8;9
5018.67;40.53;219.83;0.00002;0.0;9;9
5018.84;39.73;219.83;0.00002;0.0;9;9
5019.16;40.22;219.4;0.00002;0.0;9;9
5019.32;40.29;219.36;0.00002;0.0;9;9
5019.47;40.27;219.53;0.00002;0.0;9;9
5019.68;40.07;219.71;0.00002;0.0;9;9
5020.03;40.3;219.86;0.00002;0.0;9;9
5020.27;40.35;219.71;0.00002;0.0;9;9
5020.53;40.05;219.46;0.00002;0.0;9;9
5020.74;40.21;219.52;0.00002;0.0;9;9
5021.04;40.3;219.49;0.00002;0.0;9;9
5021.21;39.96;219.53;0.00002;0.0;9;9
5021.64;40.2;219.56;0.00002;0.0;9;9
5022.01;40.18;219.52;0.00002;0.0;9;9
5022.3;40.05;219.48;0.00002;0.0;9;9
5022.56;40.12;219.66;0.00003;0.0;9;9
5022.69;40.25;219.48;0.00003;0.0;9;9
5023.03;40.33;219.67;0.00003;0.0;9;9
5023.55;40.31;219.63;0.00003;0.0;9;9
5023.94;40.12;219.74;0.00003;0.0;9;9
5024.27;40.33;219.87;0.00003;0.0;9;9
5024.77;40.24;219.57;0.00003;0.0;9;9
5024.92;39.99;219.55;0.00003;0.0;9;9
5025.11;40.18;219.4;0.00003;0.0;9;9
5025.31;40.09;219.56;0.00002;0.0;9;9
5025.31;40.22;219.76;0.00002;0.0;9;9
5025.56;40.1;219.66;0.00002;0.0;9;9
5025.98;40.39;219.67;0.00002;0.0;9;9
5026.09;40.39;219.67;0.00002;0.0;9;9
5026.18;40.08;219.55;0.00002;0.0;9;9
5026.36;40.09;219.39;0.00002;0.0;9;9
5026.54;40.67;219.74;0.00003;0.0;9;9
5026.83;40.29;219.77;0.00003;0.0;9;9
5027.04;40.21;219.77;0.00002;0.0;9;9
5027.33;40.31;219.31;0.00003;0.0;9;9
5027.61;40.12;219.83;0.00003;0.0;9;9
5027.98;40.54;219.36;0.00003;0.0;9;9
5028.32;40.11;219.64;0.00003;0.0;9;9
5028.62;40.01;219.94;0.00003;0.0;9;9
5028.82;40.12;219.88;0.00003;0.0;9;9
5028.98;39.97;219.58;0.00003;0.0;9;9
5029.43;40.27;219.56;0.00003;0.0;9;9
5029.66;40.09;219.65;0.00003;0.0;9;9
5030.01;40.03;219.75;0.00003;0.0;9;9
5030.41;39.81;219.58;0.00003;0.0;9;9
5030.64;40.18;219.61;0.00003;0.0;9;9
5030.89;39.83;219.78;0.00003;0.0;9;9
5031.25;40.12;219.69;0.00003;0.0;9;9
5031.66;39.77;219.62;0.00003;0.0;9;9
5031.92;39.88;219.51;0.00003;0.0;9;9
5032.29;39.89;219.59;0.00003;0.0;9;9
5032.62;39.8;219.38;0.00003;0.0;9;9
5032.79;39.82;219.68;0.00003;0.0;9;9
5033.15;39.66;219.88;0.00003;0.0;9;9
5033.5;39.92;219.54;0.00003;0.0;9;9
5033.79;40.2;219.7;0.00003;0.0;9;9
5034.05;39.96;219.75;0.00003;0.0;9;9
5034.4;40.06;219.81;0.00003;0.0;9;9
5034.71;39.87;220.03;0.00003;0.0;9;9
5035.24;39.89;220.05;0.00003;0.0;9;9
5035.38;39.79;219.4;0.00003;0.0;9;9
5035.38;39.86;219.64;0.00003;0.0;9;9
5035.58;39.84;219.49;0.00003;0.0;9;9
5035.7;40.07;219.44;0.00003;0.0;9;9
5035.97;40.05;219.78;0.00003;0.0;9;9
5036.23;39.82;219.76;0.00003;0.0;9;9
5036.48;39.95;219.54;0.00003;0.0;9;9
5036.69;39.84;219.54;0.00003;0.0;9;9
5036.84;39.96;219.58;0.00003;0.0;9;9
5037.15;39.96;219.57;0.00003;0.0;9;9
5037.3;39.83;219.89;0.00003;0.0;9;9
5037.65;39.98;220.04;0.00003;0.0;9;9
5037.82;39.98;220.04;0.00003;0.0;9;9
5038.09;39.98;219.58;0.00003;0.0;9;9
5038.41;39.86;219.84;0.00003;0.0;9;9
5038.65;40.07;219.48;0.00003;0.0;9;9
5038.8;40.1;219.73;0.00003;0.0;9;9
5039.08;39.86;219.92;0.00003;0.0;9;9
5039.34;40.22;219.68;0.00003;0.0;9;9
5039.76;40.02;219.7;0.00003;0.0;9;9
5040.09;39.84;219.52;0.00003;0.0;9;9
5040.24;40.05;219.74;0.00003;0.0;9;9
5040.51;39.95;219.64;0.00003;0.0;9;9
5040.8;39.8;219.87;0.00003;0.0;9;9
5041.24;39.83;219.66;0.00003;0.0;9;9
5041.43;40.09;219.75;0.00003;0.0;9;9
5041.64;39.8;219.79;0.00003;0.0;9;9
5041.94;39.93;219.59;0.00003;0.0;9;9
5042.48;39.93;219.76;0.00003;0.0;9;9
5042.84;40.17;219.46;0.00003;0.0;9;9
5043.11;39.68;219.5;0.00003;0.0;9;9
5043.31;39.98;219.72;0.00003;0.0;9;9
5043.64;39.98;219.66;0.00003;0.0;9;9
5043.67;40.31;219.49;0.00003;0.0;9;9
5043.67;39.97;219.7;0.00003;0.0;9;9
5043.67;40.61;220.5;0.00003;0.0;9;9
5043.67;40.04;219.86;0.00003;0.0;9;9
5043.67;39.74;219.36;0.00003;0.0;9;9
5043.67;39.79;219.45;0.00003;0.0;9;9
5043.67;40.13;219.79;0.00003;0.0;9;9
5043.67;39.88;219.96;0.00003;0.0;9;9
5043.68;40.04;219.64;0.00003;0.0;9;9
5043.68;39.99;219.48;0.00003;0.0;9;9
5043.68;39.68;219.68;0.00003;0.0;9;9
5043.68;40.06;219.84;0.00003;0.0;9;9
5043.68;40.1;220.09;0.00003;0.0;9;9
5043.68;39.97;219.56;0.00003;0.0;9;9
5043.68;39.81;219.51;0.00003;0.0;9;9
5043.68;40.08;220.07;0.00003;0.0;9;9
5043.68;39.87;219.55;0.00003;0.0;9;9
5043.68;39.81;220.02;0.00003;0.0;9;9
5043.68;39.67;219.99;0.00003;0.0;9;9
5043.68;39.75;219.68;0.00003;0.0;9;9
5043.68;39.65;219.54;0.00003;0.0;9;9
5043.68;39.62;219.84;0.00003;0.0;9;9
5043.68;39.67;219.63;0.00003;0.0;9;9
5043.68;39.65;219.49;0.00003;0.0;9;9
5043.68;39.55;219.86;0.00003;0.0;9;9
5043.68;39.55;219.86;0.00003;0.0;9;9
5043.68;39.59;220.0;0.00003;0.0;9;9
5043.68;39.46;219.36;0.00003;0.0;9;9
5043.68;39.56;220.09;0.00003;0.0;9;9
5043.68;39.49;219.34;0.00003;0.0;9;9
5043.68;39.66;219.68;0.00003;0.0;9;9
5043.68;39.64;219.39;0.00003;0.0;9;9
5043.68;39.53;219.44;0.00003;0.0;9;9
5043.68;39.77;219.47;0.00003;0.0;9;9
5043.68;39.59;219.4;0.00003;0.0;9;9
5043.68;39.58;219.69;0.00003;0.0;9;9
5043.69;39.64;219.44;0.00003;0.0;9;9
5043.7;39.71;219.83;0.00003;0.0;9;9
5043.71;39.65;220.05;0.00003;0.0;9;9
5043.73;39.51;219.85;0.00007;0.0;9;9
5043.76;39.6;220.22;0.00003;0.0;9;10
5043.81;39.52;219.71;0.00003;0.0;9;10
5043.86;39.45;220.69;0.00003;0.0;9;10
5043.88;39.51;220.18;0.00003;0.0;9;10
5043.88;39.51;220.12;0.00003;0.0;9;10
5043.89;39.64;220.23;0.00003;0.0;9;10
5043.89;39.57;219.93;0.00003;0.0;9;10
5043.94;39.5;219.77;0.00003;0.0;9;10
5043.96;39.55;219.98;0.00003;0.0;9;10
5044.02;39.6;219.97;0.00003;0.0;9;10
5044.13;39.43;219.38;0.00003;0.0;9;10
5044.21;39.63;219.88;0.00003;0.0;9;10
5044.37;39.75;219.53;0.00003;0.0;9;10
5044.64;39.51;219.59;0.00003;0.0;9;10
5044.91;39.52;219.42;0.00003;0.0;9;10
5044.99;39.57;219.36;0.00003;0.0;9;10
5045.16;39.46;219.83;0.00003;0.0;9;10
5045.29;39.5;219.64;0.00003;0.0;9;10
5045.36;39.58;219.55;0.00003;0.0;9;10
5045.46;39.61;219.52;0.00003;0.0;9;10
5045.6;39.54;219.47;0.00003;0.0;9;10
5045.71;39.5;219.45;0.00003;0.0;9;10
5045.76;39.5;219.71;0.00003;0.0;9;10
5045.85;39.42;219.61;0.00003;0.0;9;10
5046.03;39.55;220.04;0.00003;0.0;9;10
5046.23;39.46;219.51;0.00003;0.0;9;10
5046.29;39.42;219.61;0.00003;0.0;9;10
5046.46;39.42;219.61;0.00003;0.0;9;10
5046.67;39.54;219.66;0.00003;0.0;9;10
5046.78;39.46;219.54;0.00003;0.0;9;10
5046.9;39.47;219.45;0.00003;0.0;9;10
5047.05;39.6;219.54;0.00003;0.0;9;10
5047.23;39.58;219.7;0.00003;0.0;9;10
5047.33;39.5;219.4;0.00003;0.0;9;10
5047.4;39.48;219.45;0.00003;0.0;9;10
5047.49;39.51;219.69;0.00003;0.0;9;10
5047.72;39.54;219.96;0.00003;0.0;9;10
5048.01;39.5;219.47;0.00003;0.0;9;10
5048.04;39.5;219.53;0.00003;0.0;9;10
5048.26;39.6;219.71;0.00003;0.0;9;10
5048.35;39.67;219.65;0.00003;0.0;9;10
5048.47;39.53;219.51;0.00003;0.0;9;10
5048.49;39.51;219.51;0.00003;0.0;9;10
5048.55;39.52;219.36;0.00003;0.0;9;10
5048.55;39.52;219.55;0.00003;0.0;9;10
5048.62;39.62;219.31;0.00003;0.0;9;10
5048.78;39.52;219.4;0.00003;0.0;9;10
5048.98;39.58;219.49;0.00003;0.0;9;10
5049.15;39.59;219.6;0.00003;0.0;9;10
5049.19;39.56;219.56;0.00003;0.0;9;10
5049.32;39.53;219.58;0.00003;0.0;9;10
5049.44;39.59;219.61;0.00003;0.0;9;10
5049.76;39.48;219.52;0.00003;0.0;9;10
5049.93;39.53;219.44;0.00003;0.0;9;10
5050.22;39.59;219.45;0.00003;0.0;9;10
5050.37;39.51;219.53;0.00003;0.0;9;10
5050.37;39.53;219.61;0.00003;0.0;9;10
5050.52;39.51;219.54;0.00003;0.0;9;10
5050.7;39.46;219.77;0.00003;0.0;9;10
5050.75;39.54;219.44;0.00003;0.0;9;10
5050.82;39.51;219.73;0.00003;0.0;9;10
5050.85;39.49;219.52;0.00003;0.0;9;10
5050.93;39.61;219.34;0.00003;0.0;9;10
5051.02;39.52;219.61;0.00003;0.0;9;10
5051.16;39.58;219.51;0.00003;0.0;9;10
5051.39;39.54;219.52;0.00003;0.0;9;10
5051.45;39.66;219.45;0.00003;0.0;9;10
5051.6;39.51;219.79;0.00003;0.0;9;10
5051.68;39.63;219.63;0.00003;0.0;9;10
5051.79;39.63;219.56;0.00003;0.0;9;10
5051.92;39.58;219.86;0.00003;0.0;9;10
5051.98;39.61;219.59;0.00003;0.0;9;10
5052.11;39.61;219.59;0.00003;0.0;9;10
5052.14;39.75;219.57;0.00003;0.0;9;10
5052.3;39.53;219.33;0.00003;0.0;9;10
5052.48;39.55;219.37;0.00003;0.0;9;10
5052.71;39.68;219.47;0.00003;0.0;9;10
5052.87;0.0;0.0;0.0;0.0;0;0
5052.99;39.47;219.87;0.00003;0.0;9;10
5053.09;0.0;0.0;0.0;0.0;0;0
5053.09;39.68;219.72;0.00003;0.0;9;10
5053.09;39.71;219.58;0.00003;0.0;9;10
5053.09;39.58;219.41;0.00003;0.0;9;10
5053.09;0.0;0.0;0.0;0.0;0;0
5053.09;39.57;219.72;0.00003;0.0;9;10
5053.09;0.0;0.0;0.0;0.0;0;0
5053.09;39.74;219.6;0.00003;0.0;9;10
5053.09;39.73;219.75;0.00003;0.0;9;10
5053.09;39.57;219.79;0.00003;0.0;9;10
5053.09;39.56;219.58;0.00003;0.0;9;10
5053.09;39.6;219.59;0.00003;0.0;9;10
5053.09;39.68;220.0;0.00003;0.0;9;10
5053.09;39.51;219.44;0.00003;0.0;9;10
5053.09;39.7;219.75;0.00003;0.0;9;10
5053.09;39.63;219.56;0.00003;0.0;9;10
5053.09;39.68;220.01;0.00003;0.0;9;10
5053.09;39.58;219.55;0.00003;0.0;9;10
5053.09;39.6;219.71;0.00003;0.0;9;10
5053.09;39.6;219.47;0.00003;0.0;9;10
5053.09;39.52;219.48;0.00003;0.0;9;10
5053.09;39.58;219.56;0.00003;0.0;9;10
5053.09;39.58;219.5;0.00003;0.0;9;10
5053.09;39.65;219.62;0.00003;0.0;9;10
5053.09;39.7;219.55;0.00003;0.0;9;10
5053.09;39.47;219.77;0.00003;0.0;9;10
5053.09;39.63;219.5;0.00003;0.0;9;10
5053.09;39.72;219.74;0.00003;0.0;9;10
5053.09;0.0;0.0;0.0;0.0;0;0
5053.09;39.55;219.77;0.00003;0.0;9;10
5053.09;39.59;219.57;0.00003;0.0;9;10
5053.09;39.49;219.39;0.00003;0.0;9;10
5053.09;39.56;219.59;0.00003;0.0;9;10
5053.09;39.48;219.53;0.00003;0.0;9;10
5053.09;39.62;219.59;0.00003;0.0;9;10
5053.09;39.61;219.52;0.00004;0.0;9;10
5053.09;39.61;219.52;0.00004;0.0;9;10
5053.09;39.73;219.8;0.00004;0.0;9;10
5053.09;39.53;219.63;0.00004;0.0;9;10
5053.09;39.62;219.54;0.00004;0.0;9;10
5053.09;39.55;219.63;0.00004;0.0;9;10
5053.09;39.48;219.64;0.00004;0.0;9;10
5053.09;39.58;219.56;0.00004;0.0;9;10
5053.09;39.53;219.45;0.00004;0.0;9;10
5053.09;39.48;219.69;0.00004;0.0;9;10
5053.09;39.56;219.39;0.00004;0.0;9;10
5053.09;39.45;219.8;0.00004;0.0;9;10
5053.09;0.0;0.0;0.0;0.0;0;0
5053.09;39.6;219.56;0.00004;0.0;9;10
5053.09;0.0;0.0;0.0;0.0;0;0
5053.09;39.66;219.52;0.00004;0.0;9;10
5053.09;39.52;219.55;0.00004;0.0;9;10
5053.09;39.58;219.55;0.00004;0.0;9;10
5053.09;39.74;219.93;0.00004;0.0;9;10
5053.09;39.58;219.61;0.00004;0.0;9;10
5053.09;39.47;219.53;0.00004;0.0;9;10
5053.1;39.67;219.41;0.00004;0.0;9;10
5053.1;39.5;219.74;0.00006;0.0;9;10
5053.1;39.72;219.8;0.00003;0.0;10;10
5053.11;39.54;219.8;0.00003;0.0;10;10
5053.11;39.52;219.57;0.00003;0.0;10;10
5053.11;39.55;219.86;0.00003;0.0;10;10
5053.11;39.71;219.42;0.00003;0.0;10;10
5053.11;39.61;219.77;0.00003;0.0;10;10
5053.13;39.59;219.43;0.00003;0.0;10;10
5053.13;39.53;219.52;0.00003;0.0;10;10
5053.14;39.51;219.56;0.00003;0.0;10;10
5053.14;39.58;219.83;0.00003;0.0;10;10
5053.15;39.66;219.45;0.00003;0.0;10;10
5053.15;39.53;219.35;0.00003;0.0;10;10
5053.16;39.63;219.54;0.00003;0.0;10;10
5053.16;39.5;219.68;0.00003;0.0;10;10
5053.17;39.58;219.44;0.00003;0.0;10;10
5053.17;39.59;219.69;0.00003;0.0;10;10
5053.17;39.55;219.72;0.00003;0.0;10;10
5053.17;39.56;219.53;0.00003;0.0;10;10
5053.21;39.51;219.47;0.00003;0.0;10;10
5053.25;39.5;219.45;0.00003;0.0;10;10
5053.26;39.54;219.6;0.00003;0.0;10;10
5053.28;39.54;219.6;0.00003;0.0;10;10
5053.3;39.7;219.83;0.00003;0.0;10;10
5053.33;39.64;219.66;0.00003;0.0;10;10
5053.34;39.62;219.62;0.00003;0.0;10;10
5053.36;39.61;219.47;0.00003;0.0;10;10
5053.39;39.64;219.65;0.00003;0.0;10;10
5053.4;39.54;219.72;0.00003;0.0;10;10
5053.43;39.59;219.5;0.00003;0.0;10;10
5053.44;39.6;219.56;0.00003;0.0;10;10
5053.44;39.57;219.56;0.00003;0.0;10;10
5053.46;39.65;219.33;0.00003;0.0;10;10
5053.49;39.61;219.43;0.00003;0.0;10;10
5053.5;39.68;220.06;0.00003;0.0;10;10
5053.53;39.56;219.62;0.00003;0.0;10;10
5053.56;39.61;219.53;0.00003;0.0;10;10
5053.57;39.62;219.57;0.00003;0.0;10;10
5053.58;39.62;219.83;0.00003;0.0;10;10
5053.58;39.59;219.55;0.00003;0.0;10;10
5053.6;39.64;219.43;0.00003;0.0;10;10
5053.64;39.69;219.78;0.00003;0.0;10;10
5053.64;39.85;219.51;0.00003;0.0;10;10
5053.64;39.78;219.6;0.00003;0.0;10;10
5053.66;39.87;219.72;0.00003;0.0;10;10
5053.72;39.77;219.55;0.00003;0.0;10;10
5053.75;39.61;219.67;0.00003;0.0;10;10
5053.78;39.69;219.55;0.00003;0.0;10;10
5053.81;39.74;219.62;0.00003;0.0;10;10
5053.86;39.79;219.49;0.00003;0.0;10;10
5053.89;39.62;219.82;0.00003;0.0;10;10
5053.91;39.71;219.33;0.00003;0.0;10;10
5053.92;39.67;219.7;0.00003;0.0;10;10
5053.94;39.56;219.39;0.00003;0.0;10;10
5053.94;39.49;219.49;0.00003;0.0;10;10
5053.95;39.55;219.67;0.00003;0.0;10;10
5053.97;39.51;219.46;0.00004;0.0;10;10
5053.97;39.54;219.45;0.00004;0.0;10;10
5053.97;39.52;220.05;0.00004;0.0;10;10
5053.97;39.55;219.52;0.00003;0.0;10;10
5053.97;39.55;219.59;0.00004;0.0;10;10
5053.98;39.55;219.59;0.00004;0.0;10;10
5054.0;39.54;219.53;0.00004;0.0;10;10
5054.02;39.52;219.41;0.00004;0.0;10;10
5054.02;39.47;219.94;0.00004;0.0;10;10
5054.02;39.6;219.65;0.00004;0.0;10;10
5054.05;39.48;219.43;0.00004;0.0;10;10
5054.06;39.6;219.61;0.00004;0.0;10;10
5054.08;39.5;219.76;0.00004;0.0;10;10
5054.1;39.48;219.66;0.00004;0.0;10;10
5054.1;39.7;219.52;0.00004;0.0;10;10
5054.1;39.58;219.45;0.00004;0.0;10;10
5054.11;39.56;219.73;0.00004;0.0;10;10
5054.11;39.7;219.49;0.00004;0.0;10;10
5054.11;39.55;219.39;0.00004;0.0;10;10
5054.11;39.57;219.5;0.00004;0.0;10;10
5054.14;39.58;219.67;0.00004;0.0;10;10
5054.15;39.53;219.4;0.00004;0.0;10;10
5054.16;39.64;219.7;0.00004;0.0;10;10
5054.17;39.55;219.77;0.00004;0.0;10;10
5054.2;39.61;219.95;0.00004;0.0;10;10
5054.23;39.63;219.73;0.00004;0.0;10;10
5054.23;39.46;219.56;0.00004;0.0;10;10
5054.26;39.7;219.67;0.00004;0.0;10;10
5054.27;39.47;219.58;0.00004;0.0;10;10
5054.29;39.65;219.64;0.00004;0.0;10;10
5054.3;39.47;219.31;0.00004;0.0;10;10
5054.33;39.58;219.63;0.00004;0.0;10;10
